ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Juneteenth National Independence Day (Observed),Juneteenth National Independence Day (Observed)_lower,Juneteenth National Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-01-14 23:00:00,1940.9583230199632,-3126.749878995659,6925.361951558281,-2966.4339745452244,6573.429243804357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916761193,-0.09252253916761193,-0.09252253916761193,0.0,0.0,0.0,0.0430396975337339,0.0430396975337339,0.0430396975337339,0.036401757075613654,0.036401757075613654,0.036401757075613654,0.09916047962573216,0.09916047962573216,0.09916047962573216,0.0,0.0,0.0,2024.4965821683259
2025-01-15 23:00:00,1941.0478023241726,-3048.6921161270707,7019.522692748212,-2971.772152117191,6581.0947445250295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916863469,-0.09252253916863469,-0.09252253916863469,0.0,0.0,0.0,0.04963463688018095,0.04963463688018095,0.04963463688018095,0.04145839648426235,0.04145839648426235,0.04145839648426235,0.10069877956455331,0.10069877956455331,0.10069877956455331,0.0,0.0,0.0,2037.3910051596063
2025-01-16 23:00:00,1941.137281628382,-3137.844676901433,6844.694094216668,-2977.1103296891542,6588.760245245701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916982758,-0.09252253916982758,-0.09252253916982758,0.0,0.0,0.0,0.04085642353329161,0.04085642353329161,0.04085642353329161,0.03132998504586934,0.03132998504586934,0.03132998504586934,0.10204897765724985,0.10204897765724985,0.10204897765724985,0.0,0.0,0.0,2020.4452085428534
2025-01-17 23:00:00,1941.226760932591,-2695.1153554911884,6609.738942156439,-2982.448507261121,6596.425745966373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917085035,-0.09252253917085035,-0.09252253917085035,0.0,0.0,0.0,-0.0016244999862116644,-0.0016244999862116644,-0.0016244999862116644,-0.01230096566012215,-0.01230096566012215,-0.01230096566012215,0.10319900484476084,0.10319900484476084,0.10319900484476084,0.0,0.0,0.0,1938.0732380862225
2025-01-18 23:00:00,1941.3162402368,-2629.4013426871,6000.123511013478,-2987.7866848330877,6604.074848792525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916830927,-0.09252253916830927,-0.09252253916830927,0.0,0.0,0.0,-0.0895154331973751,-0.0895154331973751,-0.0895154331973751,-0.10113320447276318,-0.10113320447276318,-0.10113320447276318,0.10414031044369734,0.10414031044369734,0.10414031044369734,0.0,0.0,0.0,1767.5384760189033
2025-01-19 23:00:00,1941.4057195410094,-2906.794117145596,6474.631991705587,-2993.1248624050577,6611.0867235158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916933204,-0.09252253916933204,-0.09252253916933204,0.0,0.0,0.0,-0.025520603424151432,-0.025520603424151432,-0.025520603424151432,-0.037865882858828644,-0.037865882858828644,-0.037865882858828644,0.10486781860400926,0.10486781860400926,0.10486781860400926,0.0,0.0,0.0,1891.859874087224
2025-01-20 23:00:00,1941.4951988452187,-3182.0385296142554,7140.140301371549,-2998.4630399770213,6613.470128647868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020922986443421315,0.020922986443421315,0.020922986443421315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925225391703548,-0.0925225391703548,-0.0925225391703548,0.020922986443421315,0.020922986443421315,0.020922986443421315,0.07589015001123767,0.07589015001123767,0.07589015001123767,0.0421099143856432,0.0421099143856432,0.0421099143856432,0.10537978835252798,0.10537978835252798,0.10537978835252798,0.0,0.0,0.0,2088.8355607316803
2025-01-21 23:00:00,1941.5846781494279,-3063.286102242952,6832.304505896383,-3003.8012175489876,6615.833707366395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916781372,-0.09252253916781372,-0.09252253916781372,0.0,0.0,0.0,0.04955680339618403,0.04955680339618403,0.04955680339618403,0.036401757075647516,0.036401757075647516,0.036401757075647516,0.10567758548835025,0.10567758548835025,0.10567758548835025,0.0,0.0,0.0,2037.8034083215223
2025-01-22 23:00:00,1941.6741574536368,-3261.1190876799524,7021.057643106956,-3009.139395120954,6618.197286084921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916883652,-0.09252253916883652,-0.09252253916883652,0.0,0.0,0.0,0.05470123435086917,0.05470123435086917,0.05470123435086917,0.04145839648428221,0.04145839648428221,0.04145839648428221,0.10576537703542344,0.10576537703542344,0.10576537703542344,0.0,0.0,0.0,2047.8861305735347
2025-01-23 23:00:00,1941.7636367578461,-2937.2971715454505,6988.068788128363,-3014.4775726929174,6620.560864803447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917002941,-0.09252253917002941,-0.09252253917002941,0.0,0.0,0.0,0.04445720688985914,0.04445720688985914,0.04445720688985914,0.031329985045865906,0.031329985045865906,0.031329985045865906,0.10564976101402258,0.10564976101402258,0.10564976101402258,0.0,0.0,0.0,2028.0890244883951
2025-01-24 23:00:00,1941.8531160620557,-2985.701569587424,6581.935306181348,-3019.8157502648874,6622.924443521977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917105217,-0.09252253917105217,-0.09252253917105217,0.0,0.0,0.0,0.0005158410780621058,0.0005158410780621058,0.0005158410780621058,-0.01230096566017703,-0.01230096566017703,-0.01230096566017703,0.10533934590929131,0.10533934590929131,0.10533934590929131,0.0,0.0,0.0,1942.8548036668835
2025-01-25 23:00:00,1941.9425953662646,-2543.8238932578274,6141.58493710421,-3025.153927836854,6625.288022240503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925225391685111,-0.0925225391685111,-0.0925225391685111,0.0,0.0,0.0,-0.08881144829047281,-0.08881144829047281,-0.08881144829047281,-0.10113320447276349,-0.10113320447276349,-0.10113320447276349,0.10484429535080177,0.10484429535080177,0.10484429535080177,0.0,0.0,0.0,1769.4758609748271
2025-01-26 23:00:00,1942.0320746704735,-2924.1072418113417,6347.158466596823,-3030.4921054088177,6627.651600959029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916953386,-0.09252253916953386,-0.09252253916953386,0.0,0.0,0.0,-0.026212567884360587,-0.026212567884360587,-0.026212567884360587,-0.03786588285870146,-0.03786588285870146,-0.03786588285870146,0.10417585414387473,0.10417585414387473,0.10417585414387473,0.0,0.0,0.0,1891.1264270795682
2025-01-27 23:00:00,1942.121553974683,-3173.231757064484,7015.937059412054,-3035.804177214413,6630.015179677556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917072675,-0.09252253917072675,-0.09252253917072675,0.0,0.0,0.0,0.05293324711706351,0.05293324711706351,0.05293324711706351,0.04210991438576879,0.04210991438576879,0.04210991438576879,0.10334587190202148,0.10334587190202148,0.10334587190202148,0.0,0.0,0.0,2044.9243541226003
2025-01-28 23:00:00,1942.211033278892,-3131.1312137131354,7056.967399528602,-3041.0853212548204,6632.378758396083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916801555,-0.09252253916801555,-0.09252253916801555,0.0,0.0,0.0,0.046245558031820296,0.046245558031820296,0.046245558031820296,0.03640175707561438,0.03640175707561438,0.03640175707561438,0.10236634012422148,0.10236634012422148,0.10236634012422148,0.0,0.0,0.0,2032.029666328433
2025-01-29 23:00:00,1942.3005125831014,-3137.237526511525,6861.29170014673,-3046.3664652952316,6634.7423371146115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916920844,-0.09252253916920844,-0.09252253916920844,0.0,0.0,0.0,0.050184814978207495,0.050184814978207495,0.050184814978207495,0.04145839648430209,0.04145839648430209,0.04145839648430209,0.10124895766311383,0.10124895766311383,0.10124895766311383,0.0,0.0,0.0,2039.7745044391622
2025-01-30 23:00:00,1942.3899918873103,-3126.490654208171,6894.112026879664,-3051.6476093356364,6637.105915833137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917023122,-0.09252253917023122,-0.09252253917023122,0.0,0.0,0.0,0.038812184051422484,0.038812184051422484,0.038812184051422484,0.03132998504592356,0.03132998504592356,0.03132998504592356,0.10000473817573016,0.10000473817573016,0.10000473817573016,0.0,0.0,0.0,2017.7783897520815
2025-01-31 23:00:00,1942.47947119152,-3030.75707049456,6585.1218935696415,-3056.928753376044,6639.979734101279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916769013,-0.09252253916769013,-0.09252253916769013,0.0,0.0,0.0,-0.006179833440052035,-0.006179833440052035,-0.006179833440052035,-0.012300965659882285,-0.012300965659882285,-0.012300965659882285,0.09864367138752038,0.09864367138752038,0.09864367138752038,0.0,0.0,0.0,1930.475271598836
2025-02-01 23:00:00,1942.5689504957288,-2738.89805326504,6109.651926740254,-3062.209897416452,6646.106358182893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925225391687129,-0.0925225391687129,-0.0925225391687129,0.0,0.0,0.0,-0.09648129574720085,-0.09648129574720085,-0.09648129574720085,-0.10113320447281463,-0.10113320447281463,-0.10113320447281463,0.0971744478943267,0.0971744478943267,0.0971744478943267,0.0,0.0,0.0,1755.1473810736209
2025-02-02 23:00:00,1942.6584297999382,-3083.1805587199665,6509.000914439525,-3067.491041456863,6652.232982264513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916990578,-0.09252253916990578,-0.09252253916990578,0.0,0.0,0.0,-0.03478416718041917,-0.03478416718041917,-0.03478416718041917,-0.03786588285871542,-0.03786588285871542,-0.03786588285871542,0.09560425484820205,0.09560425484820205,0.09560425484820205,0.0,0.0,0.0,1875.0846742033264
2025-02-03 23:00:00,1942.747909104147,-3339.6561648091415,7081.662237037952,-3072.772185497268,6658.359606346127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917092859,-0.09252253917092859,-0.09252253917092859,0.0,0.0,0.0,0.043526022514628025,0.043526022514628025,0.043526022514628025,0.0421099143857417,0.0421099143857417,0.0421099143857417,0.09393864729981492,0.09393864729981492,0.09393864729981492,0.0,0.0,0.0,2027.3079983360608
2025-02-04 23:00:00,1942.8373884083567,-3073.2753585195974,6977.165356245901,-3078.053329537676,6662.930726862735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916838747,-0.09252253916838747,-0.09252253916838747,0.0,0.0,0.0,0.036060715195911426,0.036060715195911426,0.036060715195911426,0.03640175707567972,0.03640175707567972,0.03640175707567972,0.0921814972886192,0.0921814972886192,0.0921814972886192,0.0,0.0,0.0,2012.8974941437186
2025-02-05 23:00:00,1942.9268677125656,-3293.979347407616,6989.602846231418,-3083.334473578084,6666.154603395049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916941026,-0.09252253916941026,-0.09252253916941026,0.0,0.0,0.0,0.039270877382656506,0.039270877382656506,0.039270877382656506,0.04145839648432197,0.04145839648432197,0.04145839648432197,0.09033502006774478,0.09033502006774478,0.09033502006774478,0.0,0.0,0.0,2019.2273104979745
2025-02-06 23:00:00,1943.016347016775,-3208.2019974446334,6768.001161535258,-3088.615617618488,6676.993929642941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917043303,-0.09252253917043303,-0.09252253917043303,0.0,0.0,0.0,0.027207320086952147,0.027207320086952147,0.027207320086952147,0.03132998504592012,0.03132998504592012,0.03132998504592012,0.08839987421146507,0.08839987421146507,0.08839987421146507,0.0,0.0,0.0,1995.880614704241
2025-02-07 23:00:00,1943.105826320984,-3046.1787033750866,6642.935117030253,-3093.8967616588993,6683.380152474091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916789194,-0.09252253916789194,-0.09252253916789194,0.0,0.0,0.0,-0.018448174965641113,-0.018448174965641113,-0.018448174965641113,-0.01230096565993717,-0.01230096565993717,-0.01230096565993717,0.08637532986218802,0.08637532986218802,0.08637532986218802,0.0,0.0,0.0,1907.259070060258
2025-02-08 23:00:00,1943.1953056251934,-2685.1919126302346,6024.180493280137,-3099.1779056993073,6689.766375305235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925225391689147,-0.0925225391689147,-0.0925225391689147,0.0,0.0,0.0,-0.10939624653168195,-0.10939624653168195,-0.10939624653168195,-0.10113320447281494,-0.10113320447281494,-0.10113320447281494,0.0842594971100477,0.0842594971100477,0.0842594971100477,0.0,0.0,0.0,1730.6170329118127
2025-02-09 23:00:00,1943.2847849294023,-2850.760744969744,6355.553402532277,-3104.459049739712,6696.066369291766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925225391701076,-0.0925225391701076,-0.0925225391701076,0.0,0.0,0.0,-0.048338817497155455,-0.048338817497155455,-0.048338817497155455,-0.03786588285858824,-0.03786588285858824,-0.03786588285858824,0.08204960453154038,0.08204960453154038,0.08204960453154038,0.0,0.0,0.0,1849.348696365701
2025-02-10 23:00:00,1943.3742642336117,-3062.0915372460486,6888.8939277616555,-3109.7401937801196,6702.201993731651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917113037,-0.09252253917113037,-0.09252253917113037,0.0,0.0,0.0,0.029329691518292473,0.029329691518292473,0.029329691518292473,0.042109914385615434,0.042109914385615434,0.042109914385615434,0.07974231630380745,0.07974231630380745,0.07974231630380745,0.0,0.0,0.0,2000.3728319081724
2025-02-11 23:00:00,1943.4637435378208,-3114.672061404624,6806.8340078411675,-3115.0213378205276,6708.337618171536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925225391685893,-0.0925225391685893,-0.0925225391685893,0.0,0.0,0.0,0.02121329301520614,0.02121329301520614,0.02121329301520614,0.0364017570756466,0.0364017570756466,0.0364017570756466,0.07733407510814884,0.07733407510814884,0.07733407510814884,0.0,0.0,0.0,1984.6910093939182
2025-02-12 23:00:00,1943.5532228420302,-3356.4296309213355,6921.8895910402525,-3120.302481860939,6714.473242611428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916961206,-0.09252253916961206,-0.09252253916961206,0.0,0.0,0.0,0.02375731458754975,0.02375731458754975,0.02375731458754975,0.04145839648429748,0.04145839648429748,0.04145839648429748,0.07482145727286436,0.07482145727286436,0.07482145727286436,0.0,0.0,0.0,1989.7268281747347
2025-02-13 23:00:00,1943.6427021462391,-3104.3321343116972,6823.540292700091,-3125.5836259013436,6720.608867051314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917080495,-0.09252253917080495,-0.09252253917080495,0.0,0.0,0.0,0.011008972180036209,0.011008972180036209,0.011008972180036209,0.03132998504589077,0.03132998504589077,0.03132998504589077,0.07220152630495039,0.07220152630495039,0.07220152630495039,0.0,0.0,0.0,1965.0402105820974
2025-02-14 23:00:00,1943.7321814504485,-2868.410435413682,6468.92464386587,-3130.8647699417515,6726.744491491199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916809376,-0.09252253916809376,-0.09252253916809376,0.0,0.0,0.0,-0.03535133370236316,-0.03535133370236316,-0.03535133370236316,-0.012300965659992053,-0.012300965659992053,-0.012300965659992053,0.06947217112572265,0.06947217112572265,0.06947217112572265,0.0,0.0,0.0,1875.0186564759713
2025-02-15 23:00:00,1943.8216607546576,-2765.4132255995023,6015.738731684437,-3136.145913982159,6732.880115931084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916928663,-0.09252253916928663,-0.09252253916928663,0.0,0.0,0.0,-0.1270233276917362,-0.1270233276917362,-0.1270233276917362,-0.10113320447274982,-0.10113320447274982,-0.10113320447274982,0.06663241595030021,0.06663241595030021,0.06663241595030021,0.0,0.0,0.0,1696.910964966324
